Institute,Academic Program Name,Quota,Seat Type,Gender,Opening_R1,Closing_R1,Opening_R2,Closing_R2,Opening_R3,Closing_R3,Opening_R4,Closing_R4,Opening_R5,Closing_R5,Opening_R6,Closing_R6
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,17291.0,17291.0,,,30423.0,30423.0,81716.0,81716.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,47056.0,47056.0,83820.0,83820.0,,,89944.0,89944.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,875.0,875.0,,,1341.0,1341.0,1585.0,1585.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,3710.0,3710.0,6671.0,6671.0,,,3383.0,3383.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,1134.0,1134.0,,,1649.0,1649.0,2175.0,2175.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,6671.0,6671.0,11499.0,11499.0,,,7815.0,7815.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Computer Science & Engineering (Cyber Security) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,1341.0,1341.0,,,2071.0,2071.0,2990.0,2990.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Computer Science & Engineering (Cyber Security) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,9760.0,9760.0,16304.0,16304.0,,,12778.0,12778.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,4111.0,4111.0,,,5756.0,5756.0,9593.0,9593.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,23461.0,23461.0,30384.0,30384.0,,,26576.0,26576.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,2302.0,2302.0,,,,,,,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,14044.0,14044.0,,,,,,,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,4567.0,4567.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,3162.0,3162.0,,,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,5798.0,5798.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,17711.0,17711.0,,,10929.0,10929.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Instru- mentation Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,4402.0,4402.0,,,,,,,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Instru- mentation Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,25138.0,25138.0,,,,,,,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Instrument- ation Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,9756.0,9756.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Instrumentati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,6106.0,6106.0,,,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Instrumentation Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,11355.0,11355.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Instrumentation Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,33237.0,33237.0,,,21114.0,21114.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Telecomm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,3407.0,3407.0,,,,,,,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Telecomm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,17212.0,17212.0,,,,,,,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Telecommu- nication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,4772.0,4772.0,6767.0,6767.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Telecommunicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,9112.0,9112.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Electronics & Telecommunicati on Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,23863.0,23863.0,,,11470.0,11470.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Industrial Engineering & Management (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,15512.0,15512.0,,,27429.0,27429.0,93650.0,93650.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Industrial Engineering & Management (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,87404.0,87404.0,,,,,88553.0,88553.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,1841.0,1841.0,,,2311.0,2311.0,3115.0,3115.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,9350.0,9350.0,12096.0,12096.0,,,7776.0,7776.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,7930.0,7930.0,,,12622.0,12622.0,26545.0,26545.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,52550.0,52550.0,54256.0,54256.0,,,68711.0,68711.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Medical Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,18788.0,18788.0,,,33938.0,33938.0,65186.0,65186.0,,,,
"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru","Medical Electronics Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,82849.0,82849.0,,,,,77118.0,77118.0,,,,
"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru","Automotive Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,22073.0,22073.0,,,47146.0,47146.0,61634.0,61634.0,,,,
"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,26574.0,26574.0,,,68875.0,68875.0,69907.0,69907.0,,,,
"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,13489.0,13489.0,,,25525.0,25525.0,39103.0,39103.0,,,,
"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,61082.0,61082.0,110168.0,110168.0,,,,,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,106183.0,106183.0,,,,,,,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Computer Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,92514.0,92514.0,,,108542.0,108542.0,83748.0,83748.0,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Computer Science & Business Systems (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,94740.0,94740.0,,,106222.0,106222.0,82566.0,82566.0,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,79900.0,79900.0,,,101975.0,101975.0,91204.0,91204.0,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,76224.0,76224.0,,,96870.0,96870.0,84628.0,84628.0,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Computer Science & Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,77541.0,77541.0,,,100751.0,100751.0,99162.0,99162.0,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,86250.0,86250.0,,,111099.0,111099.0,91255.0,91255.0,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,94133.0,94133.0,,,109740.0,109740.0,,,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Computer Science & Engineering (IOT) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,99811.0,99811.0,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,102877.0,102877.0,,,,,,,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,110498.0,110498.0,,,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,99974.0,99974.0,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,93438.0,93438.0,,,111029.0,111029.0,98310.0,98310.0,,,,
"Maharaja Institute of Technology-Belawadi, Mandya","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,108369.0,108369.0,,,,,,,,,,
"Maharaja Institute of Technology-Thandavapura, Mysuru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,88161.0,88161.0,,,75566.0,75566.0,91965.0,91965.0,,,,
"Maharaja Institute of Technology-Thandavapura, Mysuru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,88246.0,88246.0,,,,,,,,,,
"Maharaja Institute of Technology-Thandavapura, Mysuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,82424.0,82424.0,,,109919.0,109919.0,93542.0,93542.0,,,,
"Maharaja Institute of Technology-Thandavapura, Mysuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,84760.0,84760.0,,,,,,,,,,
"Maharaja Institute of Technology-Thandavapura, Mysuru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,87706.0,87706.0,,,,,77427.0,77427.0,,,,
"Maharaja Institute of Technology-Thandavapura, Mysuru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,109041.0,109041.0,,,,,,,,,,
"Maharaja Institute of Technology-Thandavapura, Mysuru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,89849.0,89849.0,,,,
"Maharaja Institute of Technology-Thandavapura, Mysuru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,99390.0,99390.0,,,,,,,,,,
"Malnad College of Engineering-Rangoli Halla, Hassan","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,108604.0,108604.0,,,,,,,,,,
"Malnad College of Engineering-Rangoli Halla, Hassan","Computer Science & Business Systems (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,95037.0,95037.0,,,,,79568.0,79568.0,,,,
"Malnad College of Engineering-Rangoli Halla, Hassan","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,111070.0,111070.0,,,110247.0,110247.0,77630.0,77630.0,,,,
"Malnad College of Engineering-Rangoli Halla, Hassan","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,67395.0,67395.0,,,92605.0,92605.0,54392.0,54392.0,,,,
"Malnad College of Engineering-Rangoli Halla, Hassan","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,93772.0,93772.0,,,,,,,,,,
"Malnad College of Engineering-Rangoli Halla, Hassan","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,111060.0,111060.0,,,,,,,,,,
"Malnad College of Engineering-Rangoli Halla, Hassan","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,94452.0,94452.0,,,,
"Malnad College of Engineering-Rangoli Halla, Hassan","Robotics & Artificial Intelligence (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,95048.0,95048.0,,,,,,,,,,
"Mangalore Institute of Technology and Engineering- Moodbidri, Mangaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,56518.0,56518.0,,,,
"Mangalore Institute of Technology and Engineering- Moodbidri, Mangaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,80049.0,80049.0,,,,
"Mangalore Institute of Technology and Engineering- Moodbidri, Mangaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,54572.0,54572.0,,,,
"Mangalore Institute of Technology and Engineering- Moodbidri, Mangaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,23425.0,23425.0,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Aeronautical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,106537.0,106537.0,,,,,,,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,110453.0,110453.0,,,,,,,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,111345.0,111345.0,,,109490.0,109490.0,,,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,91128.0,91128.0,,,,,,,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,80877.0,80877.0,,,,,,,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,74998.0,74998.0,,,,,,,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,109490.0,109490.0,,,,,,,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Mech- atronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,92936.0,92936.0,,,,,,,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,59124.0,59124.0,,,,,,,,,,
"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru","Robotics & Artificial Intelligence (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,82338.0,82338.0,,,,,,,,,,
"Moodalakatte Institute of Technology-Moodalakatte, Udupi","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,100968.0,100968.0,,,,,,,,,,
"Moodalakatte Institute of Technology-Moodalakatte, Udupi","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,81309.0,81309.0,,,,,,,,,,
"Mysore College of Engineering and Management-Chikkahalli, Mysuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,109305.0,109305.0,,,,,,,,,,
"Mysore College of Engineering and Management-Chikkahalli, Mysuru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,74215.0,74215.0,,,,,,,,,,
"Mysore College of Engineering and Management-Chikkahalli, Mysuru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,102626.0,102626.0,,,,,,,,,,
"Mysore College of Engineering and Management-Chikkahalli, Mysuru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,100014.0,100014.0,,,,,,,,,,
"Mysore College of Engineering and Management-Chikkahalli, Mysuru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,107544.0,107544.0,,,,,,,,,,
"Mysore College of Engineering and Management-Chikkahalli, Mysuru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,95240.0,95240.0,,,,,,,,,,
"Mysuru Royal Institute of Technology-Palahallli, Mandya District","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,104732.0,104732.0,,,,,,,,,,
"Mysuru Royal Institute of Technology-Palahallli, Mandya District","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,96843.0,96843.0,,,,,,,,,,
"Nagarjuna College of Engineering And Technology- Devanahalli, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,98172.0,98172.0,,,,
"Nagarjuna College of Engineering And Technology- Devanahalli, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,81948.0,81948.0,,,,
"Nagarjuna College of Engineering And Technology- Devanahalli, Bengaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,50620.0,50620.0,,,,
"Nagarjuna College of Engineering And Technology- Devanahalli, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,69101.0,69101.0,,,,
